URL Number,Title,Category,Description,MP3 URL
"""140119""","""给他铅笔，他是“漫画之神”""","""核市奇谭""","""本期时间轴制作：老斧子 谈到“漫画之神”这几个字，我们就会想起手冢治虫先生以一己之力开辟了日漫产业、涉及几乎漫画全领域的传奇成就。这次，我们特别请来了机核未曾露过面的老朋友资深编辑皛（xiao 三声）白老师，为我们讲述手冢先生值得纪念与称颂的极致（拖稿）人生。 手冢治虫先生超越时代的漫画人生与拖稿传奇""","""https://www.gcores.com/link?target=https%3A%2F%2Falioss.gcores.com%2Fuploads%2Faudio%2F3026c81f-02f1-4a32-80be-b883a558c864.mp3"""
"""140120""","""创造一位主神的主要方式：神话中的神王更迭与弑父传统""","""Gadio Pro""","""封面艺术家：Joshua Bermudez 本期时间轴制作：Nine.Solitary  席璐德老爷又来给我们讲神话故事了！这次我们讲一个有趣的话题：如何创造一位主神？简单地说，就是杀死他的父亲神。在很多神话中，都有神明击败乃至杀死自己父亲的桥段，这一桥段的历史源远流长，除了古希腊以外，还有哪些神话拥有类似的情节，它又表现了当时的一些人类生活的哪些侧面呢？ 人间的故事即是神界的故事""","""https://www.gcores.com/link?target=https%3A%2F%2Falioss.gcores.com%2Fuploads%2Faudio%2F1fb6c726-8b05-4106-9896-8db0a7c95f58.mp3"""
"""140121""","""MEGA DRIVE-黑色的16bit传奇 Vol.3 16bit音乐探秘""","""Gadio Pro""","""本期时间轴制作：脆脆 MEGA DRIVE系列是吉考斯工业继PlayStation系列之后又一次与游戏主机合作的联名款系列产品。MEGA DRIVE是一款带给无数玩家美好回忆的经典主机，在其上推出过无数被后世所铭记的优秀作品，更有数不清的围绕这台主机的奇闻异事。在此之际我们也推出这样一个以这款传奇主机为主角的系列节目，一同回到那个令人无法忘怀的年代。 在第三期节目中，重轻老师将为我们对比MD和SFC这两台16bit主机在音乐系统上的区别，它们分别擅长什么，不擅长什么，各自的局限又在哪里。同时也会一起回顾一下突破了技术极限的伟大创作者们、以及他们留下的那些属于16bit时代的永恒经典。 久违的游戏音乐节目""","""https://www.gcores.com/link?target=https%3A%2F%2Falioss.gcores.com%2Fuploads%2Faudio%2Feb831f4e-531b-4df8-b5be-1bc21de84948.mp3"""
"""140123""","""你知道美少女模型是如何发展的吗？模界村 Vol.9""","""Gadio News""","""本期时间轴制作：Ogaysis 最近万代的生命手环又推出新款，这次是与「奥特曼」、「假面骑士」的联名系列；国内品牌降神纪元将推出 1/12 可动新品，素体整体包胶的设计十分惊喜，此外之前热炒的真骨雕迪迦掉漆现象严重，不知大家有何看法？本期，我们将重点聊聊美少女模型的发展历史。 最早真是让人意想不到""","""https://www.gcores.com/link?target=https%3A%2F%2Falioss.gcores.com%2Fuploads%2Faudio%2F9229efd4-0abf-41eb-a89e-fc13070cf8d9.mp3"""
"""140124""","""探索佳作，GadioNews08.14""","""Gadio News""","""本期时间轴制作：Successor of Socialism 本周新闻：《风来之国》将于9月16日正式发售；《铲子骑士：口袋地牢》将于年底登陆NS平台；《刀剑乱舞无双》正式公开，游戏会登陆NS与PC平台；11 bit工作室公开《冰汽时代2》概念预告片；《战地风云 2042》发布“流亡之路”预告片，“爱尔兰佬”回归；《星露谷物语》即将加入XGP。本周主题：探索佳作。 到了今年的查缺补漏时间""","""https://www.gcores.com/link?target=https%3A%2F%2Falioss.gcores.com%2Fuploads%2Faudio%2F1660a05c-c0f1-41ad-b92e-f92f81cc06fb.mp3"""
"""140372""","""什么叫“Doomlike游戏”？它到底哪儿吸引人了？""","""Gadio Early Access""","""本期时间轴制作：Successor of Socialism “传统FPS”是个啥？我们经常提到的Doomlike（DoomClone）类游戏到底是个啥？它跟DND有啥区别？作为历史上影响最深远的游戏之一，DOOM从面世以来就影响着非常多后世游戏的发展。 我们曾经谈论过很多关于DOOM的话题，但对于它本身那些关键性的特征一直没有涉及。作为办公室里喜欢“传统FPS”的代表，Nadya和老白这个不常见的组合要聊聊有关DOOM与它相关特征的来龙去脉。 在此剧烈感谢药荚老师提供的资料与大力支持。 “其实DOOM是个打枪的DND跑团”""","""https://www.gcores.com/link?target=https%3A%2F%2Falioss.gcores.com%2Fuploads%2Faudio%2F6cf1b4ac-be93-43c1-a1ff-05d974660217.mp3"""
"""140373""","""Game Jam远不只是你想的那样""","""Gadio Pro""","""本期时间轴制作：NoHappyEnding 在之前的节目里我们为大家简单介绍了世界上几个目前比较主要的Game Jam活动。这期节目中，我们有幸请到了知名游戏开发者、曾先后二十余次亲自参与过这些活动的“Game Jam老兵”高鸣老师，他将以一位资深参与者的视角为我们解答，Game Jam到底是一个怎样的活动，它的魅力究竟在哪里，我们又能从中获得什么。相信这期节目会让我们对Game Jam有一个更深入的全新理解。 你的游戏就是你的奖品""","""https://www.gcores.com/link?target=https%3A%2F%2Falioss.gcores.com%2Fuploads%2Faudio%2F4a35bb7d-9d7c-42d8-a61f-4ef5b1148fc3.mp3"""
"""140374""","""苏联美学演义 Vol.03 | 白银时代 中 “传火者”与“舞蹈之神”""","""Gadio Pro""","""本期时间轴制作：9S 说明：这期节目经过重录——在嘉宾皛白老师提醒我们有关出版业的故事之后，经过反复衡量，我们决定认真对待选题，舍弃掉已经剪辑完成的2小时成品，重新安排内容架构。（但是不知道为什么把一期节目重录成了两期） 如果说白银时代的文学家们是盗火者，那么出版业的传奇人物绥青就是将火种撒播向俄国大地的传火者。他的功绩从莫斯科到西伯利亚无人不晓——而他却甘愿将声名掩藏于文豪身后，甚至不动声色地影响了之后苏联的出版方针。另外，音乐方面的成就同样卓著：拉赫玛尼诺夫、斯特拉文斯基，以及”艺术交际花“佳吉列夫和”芭蕾之神“尼金斯基，将在欧洲艺术的舞台上掀起一场风暴。 由于机核自身的性质与我们能力所限，《苏联美学》系列节目很大程度上仍停留在信息消费的层级，谈不上“研究”“发现”与“拓展”，仅为抛砖引玉，如果能够激发更多人对于俄苏文化体系的兴趣，我们的目标也就达到了。 整理、融合与创作内容，所需的时间、精力都是超出想象的，成稿仓促，可能无法达到理想中的优良状态，还请各位多多批评。节目中提及的内容会尽量提供出处，供有兴趣的朋友参阅并继续挖掘。由于电台中述及概念较多，牵涉到一些历史与政治内容，我们特别声明：反对以断章取义、割裂上下语境的方式曲解其中任何观点，感谢大家的理解。 本期节目资料来源（部分）：： 内容因剧透、敏感不适等原因被隐藏点击查看互联网文档与网站：people.com.cn人民网http://www.xinhuanet.com/新华网gcysk.sky.zj.gov.cn观察与思考https://scholar.google.com/Google 学术搜索http://www.marxists.info/chinese/index.html中文马克思主义文库nlc.cn中国国家图书馆http://www.wenqujingdian.com/文曲经典数字图书馆www.muzikair.com古典乐精准搜寻www.oyyj-oys.org俄罗斯东欧中亚研究https://kns.cnki.net/中国知网core.ac.ukCORE 开源论文库Милосердие.ru俄国慈善Православие.Ru俄罗斯东正教总会 内容因剧透、敏感不适等原因被隐藏点击查看著作（实体书+电子书）：《远逝的光华：白银时代的俄罗斯文化》，汪介之，译林出版社，2002 《俄罗斯白银时代诗选》，阿赫玛托娃 等，汪剑钊 译，山东文艺出版社，2018 《没有偶像，没有灵魂》，亚历山大·亚历山德罗维奇·勃洛克，引自乔治·尼瓦主编《俄罗斯文学史·二十世纪：白银时代》，进步出版社，莫斯科1995年版，汪介之引述 《列宁选集 第三卷》，列宁，中共中央马克思恩格斯列宁斯大林著作编译局，人民出版社，1972 《为书籍的一生》，伊万·德米特里耶维奇·绥青，叶冬心 译，广西师范大学出版社，2005年 《Жизнь для книги（为书籍的一生）》，Сытин Иван Дмитриевич，Госполитиздат，1962 《拉赫玛尼诺夫的音乐人生》，Sergei Bertensso，陈孟珊 译，原笙国际，2008 《拉赫玛尼诺夫传》，雅克·福斯纳凯，李凤 译，中国人民大学出版社，2007 《Rachmaninoff: Composer, Pianist, Conductor》，Barrie Martyn，Routledge，2016 《斯特拉文斯基》，沃尔夫冈·多姆灵，罗沃尔特音乐家传记丛书，人民音乐出版社，2003 《Stravinsky inside out》，Professor Charles M.Joseph，Yale University Press，2001 《Stravinsky and The Rite of Spring》，Pieter C. van den Toorn，University of California Press，1987 《佳吉列夫传》，谢尔盖·利法尔，焦东建/董茉莉 译，东方出版社，2001 《Diaghilev and the Ballets Russes》，Boris Kochno，Harper & Row，1970 《春之祭——第一次世界大战和现代的开端》，莫德里斯·埃克斯坦斯，李晓江 译，社会科学文献出版社，2018 《尼金斯基手记》，瓦斯拉夫·弗米契·尼金斯基，李多 译，华夏出版社，2003 《Dancing Genius: The Stardom of Vaslav Nijinsky》，Hanna Järvinen，Palgrave Macmillan UK，2014 《The Ballets Russes and Beyond: Music and Dance in Belle-Époque Paris》，Dr. Davinia Caddy，Cambridge University Press，2012 《文化香奈儿：一幅布景与五幕传奇》，尚·路易·弗蒙，中信出版社，2012 《Coco Chanel: The Legend and the Life》，Justine Picardie，It Books，2010 内容因剧透、敏感不适等原因被隐藏点击查看论文、期刊与其他文献：《Иван Дмитриевич Сытин: эксплуататор или меценат?（伊·德·绥青，剥削者还是慈善家？）》，Алексей МИТРОФАНОВ， Милосердие.ru，2018.07.27  《Иван Дмитриевич Сытин — великий просветитель русского народа（伊·德·绥青，俄罗斯人民的伟大教育家）》，АНДРЕЙ СЕГЕДА，Православие.ru，2016.02.04   《谢尔盖·拉赫玛尼诺夫<第二交响曲>创作探析》，陈团安，硕士学位论文，厦门大学博硕士论文摘要库，2014年5月 《20世纪世界钢琴学派的比较研究》，郑兴三，厦门大学音乐系，《音乐研究》，1996年第三期 《音乐现代主义、停滞感与<春之祭>》，王育雯（台湾大学音乐研究所助理教授），《台大文史哲学报》，2004年11月第六十一期 《罗丹雕塑与西方早期现代舞》，佟佳家（北京大学艺术学院副教授），2018年11月 《斯特拉文斯基的新古典主义音乐观念研究》，纪露，中央音乐学院博士论文，2011年 《尼金斯基：10年艰辛童年，20年灿烂芭蕾，30年精神分裂》，黄豆豆，《回眸尼金斯基 舞蹈史讲座》，澎湃新闻廖阳 整理，2018年6月5日 《俄罗斯文化形成及主要特征》，雷丽平，吉林大学东北亚研究院历史文化所，《西伯利亚研究》，2001年第一期 出版界的圣徒绥青和精神分裂的芭蕾王者尼金斯基""","""https://www.gcores.com/link?target=https%3A%2F%2Falioss.gcores.com%2Fuploads%2Faudio%2Ff0479fb3-6d99-411e-81c3-ff1d99ae49a0.mp3"""
"""140375""","""头狼传奇：战锤40K星际战士战团故事 太空野狼 第三期（完结）""","""Gadio Story""","""本期时间轴制作：老斧子 太空野狼战团迎来第三期，本期的主题是新版星际战士原铸化为太空野狼战团带来的新故事，以及狼团几位关键人物的小传。 大狩猎还在继续""","""https://www.gcores.com/link?target=https%3A%2F%2Falioss.gcores.com%2Fuploads%2Faudio%2Ff7bf5641-3f49-4ee3-9a2a-b8d7164c93e0.mp3"""
"""140376""","""中元夜话2021""","""Gadio Life""","""封面艺术家：Christian Bravery本期时间轴制作：脆脆 今年的中元夜话故事来自听众投稿，共有8篇话题投稿和7篇音频投稿，同时西蒙也会分享他人生中的首次恐怖灵异体验。你准备好了吗？ 如果害怕你就拍拍手""","""https://www.gcores.com/link?target=https%3A%2F%2Falioss.gcores.com%2Fuploads%2Faudio%2Faebe194f-cf56-4413-a340-78171e758a1f.mp3"""
"""140377""","""二就是二一是一，梦里和谁过七夕 天天ACG 8.20""","""Gadio News""","""本期时间轴制作：Ogaysis よむ插画漫画系列《加油啊同期酱》确定动画化；《灌篮高手》动画电影预计2022年秋季上映；剧场版动画《宇宙战舰大和号2205》新预告公布。这期评论评论环节之后，我们也说了说EVA剧场版的感受，最后的白日梦话题是关于过去的七夕，你会想和谁一起。 说了说EVA，这期也有幻想话题""","""https://www.gcores.com/link?target=https%3A%2F%2Falioss.gcores.com%2Fuploads%2Faudio%2Fedb8e7ae-2edb-493d-a49a-3f0653f0b2c0.mp3"""
